date,thr,y_true,y_true_high,proba_high,pred_high_0p5,train_pos_rate,target,high_q,class_weight
2025-10-01,0.020858564612908005,0.0134160331323967,0,0.19541656336436705,0,0.15178571428571427,target_absret_next7d,0.85,None
2025-10-02,0.020741735764670463,0.0129568932575869,0,0.04545565847326467,0,0.1511111111111111,target_absret_next7d,0.85,None
2025-10-03,0.0206249069164329,0.0217154980302578,1,0.09772941972360027,0,0.1504424778761062,target_absret_next7d,0.85,None
2025-10-04,0.02123517036021553,0.0243461611292696,1,0.20406188503129855,0,0.14977973568281938,target_absret_next7d,0.85,None
2025-10-05,0.021457183582271583,0.0285447674684925,1,0.03533390797979564,0,0.15350877192982457,target_absret_next7d,0.85,None
2025-10-06,0.02153067375981076,0.0273406578715006,1,0.10701408171070562,0,0.15283842794759825,target_absret_next7d,0.85,None
2025-10-07,0.02165609721102249,0.026113776400705,1,0.03286281220208845,0,0.15217391304347827,target_absret_next7d,0.85,None
2025-10-08,0.02199423573005475,0.0267210234190315,1,0.012421538952107028,0,0.15151515151515152,target_absret_next7d,0.85,None
2025-10-09,0.02228264232095854,0.0281465091669815,1,0.03759632034828533,0,0.15086206896551724,target_absret_next7d,0.85,None
2025-10-10,0.02245701100014071,0.0197811168072082,0,0.7964143072906503,1,0.15021459227467812,target_absret_next7d,0.85,None
2025-10-11,0.022339701874795743,0.0179632216076774,0,0.7692237317035994,1,0.14957264957264957,target_absret_next7d,0.85,None
2025-10-12,0.02229783629269786,0.0144385837868423,0,0.04551190174695324,0,0.15319148936170213,target_absret_next7d,0.85,None
2025-10-13,0.0222936924822235,0.0166622785987307,0,0.09609023337545354,0,0.15254237288135594,target_absret_next7d,0.85,None
2025-10-14,0.02228954867174914,0.0168537454533208,0,0.15826975934153018,0,0.1518987341772152,target_absret_next7d,0.85,None
2025-10-15,0.02228540486127478,0.0149609492605125,0,0.10633892976326337,0,0.15126050420168066,target_absret_next7d,0.85,None
2025-10-16,0.02228126105080042,0.0148875395395502,0,0.12985704795069014,0,0.1506276150627615,target_absret_next7d,0.85,None
2025-10-17,0.02227711724032606,0.0137503154235062,0,0.35156021864112796,0,0.15,target_absret_next7d,0.85,None
2025-10-18,0.0222729734298517,0.0135595368801584,0,0.0636665651744524,0,0.15352697095435686,target_absret_next7d,0.85,None
2025-10-19,0.022189352119912614,0.0152900590983862,0,0.2671723855675819,0,0.15289256198347106,target_absret_next7d,0.85,None
2025-10-20,0.022105730809973523,0.0133854078356259,0,0.5390592268408314,1,0.1522633744855967,target_absret_next7d,0.85,None
2025-10-21,0.022022109500034436,0.0120226408703074,0,0.8160993096571428,1,0.15163934426229508,target_absret_next7d,0.85,None
2025-10-22,0.021938488190095362,0.0147185834672391,0,0.694524978716745,1,0.1510204081632653,target_absret_next7d,0.85,None
2025-10-23,0.021854866880156275,0.0136786310918289,0,0.31402908379540095,0,0.15040650406504066,target_absret_next7d,0.85,None
2025-10-24,0.021771245570217188,0.0141531108510473,0,0.5214708051660397,1,0.14979757085020243,target_absret_next7d,0.85,None
2025-10-25,0.021707012198938468,0.013992108620515,0,0.3757448766229865,0,0.1532258064516129,target_absret_next7d,0.85,None
2025-10-26,0.021681554704980475,0.0109481036308502,0,0.5125003204574873,1,0.15261044176706828,target_absret_next7d,0.85,None
2025-10-27,0.02165609721102249,0.0156691003943766,0,0.3808353631039574,0,0.152,target_absret_next7d,0.85,None
2025-10-28,0.021630639717064498,0.0211241521080814,0,0.3994013671927584,0,0.15139442231075698,target_absret_next7d,0.85,None
2025-10-29,0.02160518222310651,0.020759310478945,0,0.2613576633304663,0,0.15079365079365079,target_absret_next7d,0.85,None
2025-10-30,0.021579724729148517,0.0221084262702836,1,0.22150242707510534,0,0.15019762845849802,target_absret_next7d,0.85,None
2025-10-31,0.02173514444225908,0.0232185636185856,1,0.23260850327585608,0,0.14960629921259844,target_absret_next7d,0.85,None
2025-11-01,0.022069133446281024,0.0239765980601696,1,0.15322150421619918,0,0.15294117647058825,target_absret_next7d,0.85,None
2025-11-02,0.022231836639959677,0.0266791244093649,1,0.20460882326022625,0,0.15234375,target_absret_next7d,0.85,None
2025-11-03,0.02228954867174914,0.0231463061289096,1,0.24568081708029535,0,0.1517509727626459,target_absret_next7d,0.85,None
2025-11-04,0.022652526209048986,0.0202241654418096,0,0.4460297899686481,0,0.1511627906976744,target_absret_next7d,0.85,None
2025-11-05,0.022535217083704016,0.0188340397114979,0,0.4919217953838813,0,0.15057915057915058,target_absret_next7d,0.85,None
2025-11-06,0.02241790795835907,0.0179921304255928,0,0.4257618050106696,0,0.15,target_absret_next7d,0.85,None
2025-11-07,0.0223005988330141,0.0228115698204235,1,0.5698268080591715,1,0.1532567049808429,target_absret_next7d,0.85,None
2025-11-08,0.02273492417231209,0.0229549657745047,1,0.6398999459631819,1,0.15267175572519084,target_absret_next7d,0.85,None
2025-11-09,0.02291194698828034,0.0216254567319535,0,0.6984015260361611,1,0.1520912547528517,target_absret_next7d,0.85,None
2025-11-10,0.022890437595168157,0.0230479929904545,1,0.7035401403178342,1,0.15151515151515152,target_absret_next7d,0.85,None
2025-11-11,0.02299217666088462,0.0201860262284175,0,0.6216520498254073,1,0.1509433962264151,target_absret_next7d,0.85,None
2025-11-12,0.02297822257849215,0.020444328681722,0,0.48824234946957185,0,0.15037593984962405,target_absret_next7d,0.85,None
2025-11-13,0.02296426849609968,0.0256153032927355,1,0.7425341993206301,1,0.149812734082397,target_absret_next7d,0.85,None
2025-11-14,0.02304334162965701,0.0204709943960998,0,0.6048371872663632,1,0.15298507462686567,target_absret_next7d,0.85,None
2025-11-15,0.023029387547264538,0.0196069698007551,0,0.4912425410012809,0,0.1524163568773234,target_absret_next7d,0.85,None
2025-11-16,0.02301543346487207,0.0211147033217941,0,0.5600631771687063,1,0.15185185185185185,target_absret_next7d,0.85,None
2025-11-17,0.023001479382479602,0.0203487807999816,0,0.6968529117818256,1,0.15129151291512916,target_absret_next7d,0.85,None
2025-11-18,0.02298752530008713,0.0206769216521588,0,0.6503753199677852,1,0.15073529411764705,target_absret_next7d,0.85,None
2025-11-19,0.02297357121769466,0.0235087240655093,1,0.7048773344030268,1,0.15018315018315018,target_absret_next7d,0.85,None
2025-11-20,0.023049726324364132,0.0169013675185085,0,0.7138428709536432,1,0.14963503649635038,target_absret_next7d,0.85,None
2025-11-21,0.02303869026885952,0.0151084296403437,0,0.8190062078365329,1,0.15272727272727274,target_absret_next7d,0.85,None
2025-11-22,0.02302473618646705,0.0145678927463171,0,0.8365338881947789,1,0.15217391304347827,target_absret_next7d,0.85,None
2025-11-23,0.02301078210407458,0.0117341105019426,0,0.5119062666587452,1,0.15162454873646208,target_absret_next7d,0.85,None
2025-11-24,0.022996828021682108,0.0159107314866521,0,0.6014149280465515,1,0.1510791366906475,target_absret_next7d,0.85,None
2025-11-25,0.02298287393928964,0.022409988959117,0,0.5692277083127625,1,0.15053763440860216,target_absret_next7d,0.85,None
2025-11-26,0.022968919856897172,0.0207069550108213,0,0.4881093339775821,0,0.15,target_absret_next7d,0.85,None
2025-11-27,0.0229549657745047,0.0214915784108822,0,0.26450745543420817,0,0.15302491103202848,target_absret_next7d,0.85,None
2025-11-28,0.02293345638139252,0.0251475778854362,1,0.31541302296150153,0,0.1524822695035461,target_absret_next7d,0.85,None
2025-11-29,0.02302008482566956,0.0251975602337059,1,0.45920033769417556,0,0.1519434628975265,target_absret_next7d,0.85,None
2025-11-30,0.023067059663460482,0.0264401082012526,1,0.43998814933983765,0,0.15140845070422534,target_absret_next7d,0.85,None
2025-12-01,0.02310811825275216,0.0202165658297131,0,0.5553998893579981,1,0.15087719298245614,target_absret_next7d,0.85,None
2025-12-02,0.023098571283712798,0.0154107575200089,0,0.19777518343626982,0,0.15034965034965034,target_absret_next7d,0.85,None
2025-12-03,0.02308902431467344,0.0131639263738928,0,0.13395400058468548,0,0.14982578397212543,target_absret_next7d,0.85,None
2025-12-04,0.023080926334737562,0.0118697943577157,0,0.21846539602311726,0,0.1527777777777778,target_absret_next7d,0.85,None
2025-12-05,0.023075726333008657,0.0110341959462881,0,0.22980033583087148,0,0.1522491349480969,target_absret_next7d,0.85,None
2025-12-06,0.023070526331279755,0.0108720125146439,0,0.14562150464893206,0,0.15172413793103448,target_absret_next7d,0.85,None
2025-12-07,0.02306532632955085,0.0123108710271935,0,0.3627033082230693,0,0.15120274914089346,target_absret_next7d,0.85,None
2025-12-08,0.023060126327821943,0.0147854994678861,0,0.3389832330522023,0,0.1506849315068493,target_absret_next7d,0.85,None
2025-12-09,0.023054926326093038,0.0139157296242178,0,0.32103082619833057,0,0.15017064846416384,target_absret_next7d,0.85,None
2025-12-10,0.023049726324364132,0.0155017695397784,0,0.31061973081265015,0,0.14965986394557823,target_absret_next7d,0.85,None
2025-12-11,0.02303869026885952,0.0159079852892799,0,0.36061322024186926,0,0.15254237288135594,target_absret_next7d,0.85,None
2025-12-12,0.02302473618646705,0.0167269965019792,0,0.24457997047803026,0,0.15202702702702703,target_absret_next7d,0.85,None
2025-12-13,0.02301078210407458,0.0170676065593608,0,0.23238024210410496,0,0.15151515151515152,target_absret_next7d,0.85,None
2025-12-14,0.022996828021682108,0.0141542730247709,0,0.4357229828009564,0,0.15100671140939598,target_absret_next7d,0.85,None
2025-12-15,0.02298287393928964,0.0114728424274814,0,0.1481932222590561,0,0.1505016722408027,target_absret_next7d,0.85,None
2025-12-16,0.022968919856897172,0.0108889849417168,0,0.29967062118563936,0,0.15,target_absret_next7d,0.85,None
2025-12-17,0.0229549657745047,0.0085330233498966,0,0.34502277937387066,0,0.15282392026578073,target_absret_next7d,0.85,None
2025-12-18,0.02293345638139252,0.0080006926071206,0,0.6407239340275096,1,0.152317880794702,target_absret_next7d,0.85,None
2025-12-19,0.02291194698828034,0.0038649140543423,0,0.6599525919158274,1,0.15181518151815182,target_absret_next7d,0.85,None
2025-12-20,0.02289043759516816,0.0042921545551849,0,0.4200254391266294,0,0.1513157894736842,target_absret_next7d,0.85,None
2025-12-21,0.022868928202055976,0.0039387727428443,0,0.25813767214630157,0,0.15081967213114755,target_absret_next7d,0.85,None
2025-12-22,0.022847418808943802,0.0049144945519811,0,0.23936688167117215,0,0.1503267973856209,target_absret_next7d,0.85,None
2025-12-23,0.022825909415831614,0.0051984694015124,0,0.2684517846970005,0,0.1498371335504886,target_absret_next7d,0.85,None
2025-12-24,0.022791490777358172,0.0062807129501228,0,0.1294618002636979,0,0.1525974025974026,target_absret_next7d,0.85,None
2025-12-25,0.022731253648162204,0.0075574680721327,0,0.09786376836608801,0,0.15210355987055016,target_absret_next7d,0.85,None
2025-12-26,0.022671016518966216,0.0092504098629768,0,0.06813079440861873,0,0.15161290322580645,target_absret_next7d,0.85,None
2025-12-27,0.02261077938977025,0.0094578424751629,0,0.1583043329280416,0,0.15112540192926044,target_absret_next7d,0.85,None
2025-12-28,0.02255054226057426,0.0108193162893975,0,0.19645838172481778,0,0.15064102564102563,target_absret_next7d,0.85,None
2025-12-29,0.022490305131378296,0.0132695012055084,0,0.16180616238978643,0,0.1501597444089457,target_absret_next7d,0.85,None
2025-12-30,0.022430068002182328,0.0114207192116107,0,0.11288280128327549,0,0.14968152866242038,target_absret_next7d,0.85,None
2025-12-31,0.022399049946506707,0.0137303230688843,0,0.11556968215346833,0,0.1523809523809524,target_absret_next7d,0.85,None
2026-01-01,0.022382641427591277,0.0121965272292285,0,0.1484815683433454,0,0.1518987341772152,target_absret_next7d,0.85,None
2026-01-02,0.022366232908675836,0.0110755242453542,0,0.11919127291443458,0,0.15141955835962145,target_absret_next7d,0.85,None
2026-01-03,0.022349824389760405,0.0102534852217516,0,0.1530071535767345,0,0.1509433962264151,target_absret_next7d,0.85,None
2026-01-04,0.02233341587084497,0.0095142066004601,0,0.1558323296432322,0,0.15047021943573669,target_absret_next7d,0.85,None
2026-01-05,0.022317007351929534,0.0064714743413273,0,0.06856356244151778,0,0.15,target_absret_next7d,0.85,None
2026-01-06,0.0223005988330141,0.0125969342856661,0,0.1394649421095928,0,0.1526479750778816,target_absret_next7d,0.85,None
2026-01-07,0.02229645502253974,0.0111831960821857,0,0.07592657009481457,0,0.15217391304347827,target_absret_next7d,0.85,None
2026-01-08,0.02229231121206538,0.0127772212274135,0,0.04726195378657827,0,0.15170278637770898,target_absret_next7d,0.85,None
2026-01-09,0.022288167401591022,0.0120806439438237,0,0.060896743743868324,0,0.15123456790123457,target_absret_next7d,0.85,None
2026-01-10,0.02228402359111666,0.0125030832921269,0,0.0710522867339853,0,0.15076923076923077,target_absret_next7d,0.85,None
2026-01-11,0.0222798797806423,0.0140180818187131,0,0.05493448951455929,0,0.15030674846625766,target_absret_next7d,0.85,None
2026-01-12,0.02227573597016794,0.0151066676994123,0,0.0697920581547671,0,0.14984709480122324,target_absret_next7d,0.85,None
2026-01-13,0.022264746071873294,0.015452030647298,0,0.07867683642255117,0,0.1524390243902439,target_absret_next7d,0.85,None
2026-01-14,0.022240063997938084,0.0148262075522291,0,0.07233637778131662,0,0.1519756838905775,target_absret_next7d,0.85,None
2026-01-15,0.022215381924002863,0.0129619818422605,0,0.11842492376061385,0,0.15151515151515152,target_absret_next7d,0.85,None
2026-01-16,0.02219069985006765,0.0130047909231415,0,0.08525323538468191,0,0.1510574018126888,target_absret_next7d,0.85,None
2026-01-17,0.022166017776132432,0.0129135308133918,0,0.11487745887237243,0,0.15060240963855423,target_absret_next7d,0.85,None
2026-01-18,0.02214133570219722,0.0149338846600568,0,0.17146110441545448,0,0.15015015015015015,target_absret_next7d,0.85,None
2026-01-19,0.02211665362826201,0.0160761891195788,0,0.10735144252237315,0,0.1497005988023952,target_absret_next7d,0.85,None
2026-01-20,0.022069133446281013,0.0108558183196626,0,0.061942879300721884,0,0.15223880597014924,target_absret_next7d,0.85,None
2026-01-21,0.02201019421027715,0.0092409674322556,0,0.07875400306849108,0,0.15178571428571427,target_absret_next7d,0.85,None
2026-01-22,0.021951254974273266,0.0166382839134559,0,0.11842538526338178,0,0.1513353115727003,target_absret_next7d,0.85,None
2026-01-23,0.021892315738269406,0.0172725009854361,0,0.16871242171096001,0,0.15088757396449703,target_absret_next7d,0.85,None
2026-01-24,0.021833376502265543,0.0264145252076038,1,0.09935795750195196,0,0.1504424778761062,target_absret_next7d,0.85,None
2026-01-25,0.022133108344218812,0.0253821254575486,1,0.10357172900666865,0,0.15,target_absret_next7d,0.85,None
2025-04-20,0.03635089838853262,0.016519071179051,0,0.012163054506548197,0,0.15,target_absret_next7d,0.85,balanced
2025-04-21,0.0363352292316136,0.0145484837186479,0,0.08070285212704406,0,0.16393442622950818,target_absret_next7d,0.85,balanced
2025-04-22,0.03625179256080331,0.0062835059771066,0,0.08179404640442853,0,0.16129032258064516,target_absret_next7d,0.85,balanced
2025-04-23,0.036168355889993016,0.0060224390237212,0,0.04988327062493288,0,0.15873015873015872,target_absret_next7d,0.85,balanced
2025-04-24,0.03608491921918273,0.0090609602151654,0,0.13825191379820242,0,0.15625,target_absret_next7d,0.85,balanced
2025-04-25,0.03600148254837244,0.0085896909083289,0,0.5081130455646347,1,0.15384615384615385,target_absret_next7d,0.85,balanced
2025-04-26,0.03591804587756215,0.0100158520942394,0,0.6143751171918083,1,0.15151515151515152,target_absret_next7d,0.85,balanced
2025-04-27,0.03583460920675186,0.0110243989432298,0,0.5534624564183174,1,0.14925373134328357,target_absret_next7d,0.85,balanced
2025-04-28,0.035776600027698675,0.0097755699732077,0,0.6064578956901508,1,0.16176470588235295,target_absret_next7d,0.85,balanced
2025-04-29,0.035769445832159685,0.0117833983605874,0,0.13373764858311848,0,0.15942028985507245,target_absret_next7d,0.85,balanced
2025-04-30,0.035762291636620695,0.0119629828027878,0,0.1273922394924258,0,0.15714285714285714,target_absret_next7d,0.85,balanced
2025-05-01,0.035755137441081705,0.0173964963543039,0,0.07709188314150693,0,0.15492957746478872,target_absret_next7d,0.85,balanced
2025-05-02,0.03574798324554271,0.0172272638617903,0,0.1374571926095591,0,0.1527777777777778,target_absret_next7d,0.85,balanced
2025-05-03,0.03574082905000372,0.018239213952329,0,0.600216234745765,1,0.1506849315068493,target_absret_next7d,0.85,balanced
2025-05-04,0.03573367485446473,0.0168107539401545,0,0.31736221929458175,0,0.14864864864864866,target_absret_next7d,0.85,balanced
2025-05-05,0.03556794041712586,0.0179920237619786,0,0.2761387710475049,0,0.16,target_absret_next7d,0.85,balanced
2025-05-06,0.03532291585888705,0.0167179536820786,0,0.5447307472371427,1,0.15789473684210525,target_absret_next7d,0.85,balanced
2025-05-07,0.03507789130064823,0.0172418224373568,0,0.24912702808848392,0,0.15584415584415584,target_absret_next7d,0.85,balanced
2025-05-08,0.03483286674240944,0.0086862355952277,0,0.4981056398240482,0,0.15384615384615385,target_absret_next7d,0.85,balanced
2025-05-09,0.03458784218417062,0.0086645282900832,0,0.15125555282013506,0,0.1518987341772152,target_absret_next7d,0.85,balanced
2025-05-10,0.0343428176259318,0.0066665451261701,0,0.1386920792220452,0,0.15,target_absret_next7d,0.85,balanced
2025-05-11,0.034097793067693,0.0103618810827899,0,0.06561810184974315,0,0.16049382716049382,target_absret_next7d,0.85,balanced
2025-05-12,0.033996591345585185,0.0097709756964831,0,0.03331232671562839,0,0.15853658536585366,target_absret_next7d,0.85,balanced
2025-05-13,0.03389538962347738,0.0095970157217471,0,0.010141322520420302,0,0.1566265060240964,target_absret_next7d,0.85,balanced
2025-05-14,0.033794187901369566,0.0124922777790901,0,0.0040709454297207705,0,0.15476190476190477,target_absret_next7d,0.85,balanced
2025-05-15,0.03369298617926175,0.0148081371414276,0,0.013121624094282087,0,0.15294117647058825,target_absret_next7d,0.85,balanced
2025-05-16,0.033591784457153946,0.0201421313779458,0,0.022843953993417855,0,0.1511627906976744,target_absret_next7d,0.85,balanced
2025-05-17,0.03349058273504613,0.0202305959290711,0,0.10224066793798887,0,0.14942528735632185,target_absret_next7d,0.85,balanced
2025-05-18,0.03338660791419873,0.0172650855493141,0,0.11274576929863996,0,0.1590909090909091,target_absret_next7d,0.85,balanced
2025-05-19,0.03327708689587212,0.0165952941225607,0,0.1001189821412307,0,0.15730337078651685,target_absret_next7d,0.85,balanced
2025-05-20,0.033167565877545505,0.0156096219608629,0,0.03249078576911628,0,0.15555555555555556,target_absret_next7d,0.85,balanced
2025-05-21,0.0330580448592189,0.0134071057679351,0,0.00627017730577414,0,0.15384615384615385,target_absret_next7d,0.85,balanced
2025-05-22,0.03294852384089229,0.0136725641687756,0,0.009856009312040425,0,0.15217391304347827,target_absret_next7d,0.85,balanced
2025-05-23,0.03283900282256568,0.010152556120487,0,0.016493879296986796,0,0.15053763440860216,target_absret_next7d,0.85,balanced
2025-05-24,0.03272948180423907,0.0104000575051606,0,0.15988003268206402,0,0.14893617021276595,target_absret_next7d,0.85,balanced
2025-05-25,0.03265110112466973,0.0101515072129318,0,0.15236597218516065,0,0.15789473684210525,target_absret_next7d,0.85,balanced
2025-05-26,0.03258829061447903,0.0098679320901167,0,0.10613317577064729,0,0.15625,target_absret_next7d,0.85,balanced
2025-05-27,0.03252548010428832,0.0098175815491334,0,0.22060376107041266,0,0.15463917525773196,target_absret_next7d,0.85,balanced
2025-05-28,0.03246266959409762,0.0092339840622613,0,0.07022913715690951,0,0.15306122448979592,target_absret_next7d,0.85,balanced
2025-05-29,0.03239985908390691,0.0107035055533608,0,0.13013290968347208,0,0.15151515151515152,target_absret_next7d,0.85,balanced
2025-05-30,0.0323370485737162,0.0123648058726557,0,0.0913200663663446,0,0.15,target_absret_next7d,0.85,balanced
2025-05-31,0.0322742380635255,0.0132298067232376,0,0.21378466685986727,0,0.15841584158415842,target_absret_next7d,0.85,balanced
2025-06-01,0.03225823772308239,0.0120573711834312,0,0.5482098945955587,1,0.1568627450980392,target_absret_next7d,0.85,balanced
2025-06-02,0.03224223738263928,0.017764119699593,0,0.28378496960254396,0,0.1553398058252427,target_absret_next7d,0.85,balanced
2025-06-03,0.03222623704219617,0.0171467422239335,0,0.21353488380279323,0,0.15384615384615385,target_absret_next7d,0.85,balanced
2025-06-04,0.03221023670175306,0.0183032182306929,0,0.44416948497349384,0,0.1523809523809524,target_absret_next7d,0.85,balanced
2025-06-05,0.032194236361309955,0.017848783458112,0,0.4876678929916185,0,0.1509433962264151,target_absret_next7d,0.85,balanced
2025-06-06,0.03217823602086684,0.0144897379688424,0,0.599061115581593,1,0.14953271028037382,target_absret_next7d,0.85,balanced
2025-06-07,0.03216601122417357,0.0136699369261921,0,0.6311091676594711,1,0.1574074074074074,target_absret_next7d,0.85,balanced
2025-06-08,0.03216133751497996,0.0136633579722706,0,0.48088253528189734,0,0.1559633027522936,target_absret_next7d,0.85,balanced
2025-06-09,0.032156663805786356,0.0092179269107955,0,0.18255808571344628,0,0.15454545454545454,target_absret_next7d,0.85,balanced
2025-06-10,0.03215199009659275,0.0121654126119965,0,0.07356538558528768,0,0.15315315315315314,target_absret_next7d,0.85,balanced
2025-06-11,0.03214731638739914,0.0105230129611331,0,0.07773100308524974,0,0.15178571428571427,target_absret_next7d,0.85,balanced
2025-06-12,0.03214264267820554,0.0068861545036976,0,0.04047268085351366,0,0.1504424778761062,target_absret_next7d,0.85,balanced
2025-06-13,0.03213796896901193,0.0082857337593398,0,0.16717815513032144,0,0.14912280701754385,target_absret_next7d,0.85,balanced
2025-06-14,0.03191357579520369,0.0090195668369654,0,0.28913199129466344,0,0.1565217391304348,target_absret_next7d,0.85,balanced
2025-06-15,0.03157932288908817,0.0103684843216587,0,0.10648107535258457,0,0.15517241379310345,target_absret_next7d,0.85,balanced
2025-06-16,0.031245069982972627,0.01489691040772,0,0.05324741716843824,0,0.15384615384615385,target_absret_next7d,0.85,balanced
2025-06-17,0.03091081707685711,0.0128963846900631,0,0.042315168715968514,0,0.15254237288135594,target_absret_next7d,0.85,balanced
2025-06-18,0.030576564170741564,0.014141461799696,0,0.012096723485842226,0,0.15126050420168066,target_absret_next7d,0.85,balanced
2025-06-19,0.030242311264626016,0.0143732239706699,0,0.019114019881700996,0,0.15,target_absret_next7d,0.85,balanced
2025-06-20,0.0299080583585105,0.0125958810514531,0,0.24093398837777452,0,0.15702479338842976,target_absret_next7d,0.85,balanced
2025-06-21,0.0298203988985057,0.0113189147850332,0,0.27405639219994926,0,0.1557377049180328,target_absret_next7d,0.85,balanced
2025-06-22,0.0297327394385009,0.0111393396683406,0,0.8635382979864162,1,0.15447154471544716,target_absret_next7d,0.85,balanced
2025-06-23,0.029645079978496098,0.0066428484670814,0,0.7239345939463754,1,0.1532258064516129,target_absret_next7d,0.85,balanced
2025-06-24,0.029557420518491296,0.0076769592900455,0,0.1817297844738433,0,0.152,target_absret_next7d,0.85,balanced
2025-06-25,0.029469761058486497,0.010170293093614,0,0.1859253137511303,0,0.15079365079365079,target_absret_next7d,0.85,balanced
2025-06-26,0.029382101598481696,0.0106221777169,0,0.24671776391398764,0,0.14960629921259844,target_absret_next7d,0.85,balanced
2025-06-27,0.029231185650441666,0.0126062171741249,0,0.17847747584593612,0,0.15625,target_absret_next7d,0.85,balanced
2025-06-28,0.028953756726331135,0.0125436536475679,0,0.1460093424988508,0,0.15503875968992248,target_absret_next7d,0.85,balanced
2025-06-29,0.028676327802220604,0.0124609175162478,0,0.040264035013419304,0,0.15384615384615385,target_absret_next7d,0.85,balanced
2025-06-30,0.028398898878110097,0.0121149468302356,0,0.008500567878337747,0,0.15267175572519084,target_absret_next7d,0.85,balanced
2025-07-01,0.02812146995399957,0.010979267713167,0,0.005946930569927102,0,0.15151515151515152,target_absret_next7d,0.85,balanced
2025-07-02,0.027844041029889063,0.0098123685439993,0,0.0043572696096082384,0,0.15037593984962405,target_absret_next7d,0.85,balanced
2025-07-03,0.027566612105778533,0.0147926576113577,0,0.0025421774132838187,0,0.14925373134328357,target_absret_next7d,0.85,balanced
2025-07-04,0.027308914478524734,0.0145639774530931,0,0.003017334703901148,0,0.15555555555555556,target_absret_next7d,0.85,balanced
2025-07-05,0.027061082499699324,0.0144208912609144,0,0.0015323381702092428,0,0.15441176470588236,target_absret_next7d,0.85,balanced
2025-07-06,0.02681325052087389,0.0151224905882262,0,0.0005496558058922955,0,0.15328467153284672,target_absret_next7d,0.85,balanced
2025-07-07,0.02656541854204848,0.0147984177374523,0,0.0005324516373391051,0,0.15217391304347827,target_absret_next7d,0.85,balanced
2025-07-08,0.026317586563223045,0.016461660487028,0,0.000304789349995456,0,0.1510791366906475,target_absret_next7d,0.85,balanced
2025-07-09,0.02606975458439761,0.0145467924141459,0,0.0003574823173192746,0,0.15,target_absret_next7d,0.85,balanced
2025-07-10,0.0258219226055722,0.0091912436045195,0,0.00015211278038811896,0,0.15602836879432624,target_absret_next7d,0.85,balanced
2025-07-11,0.02580968587164736,0.0088162657469948,0,3.384776701695198e-05,0,0.15492957746478872,target_absret_next7d,0.85,balanced
2025-07-12,0.02579744913772252,0.0087864425349368,0,6.182467469890815e-05,0,0.15384615384615385,target_absret_next7d,0.85,balanced
2025-07-13,0.02578521240379768,0.0074373871331918,0,9.245250399551706e-05,0,0.1527777777777778,target_absret_next7d,0.85,balanced
2025-07-14,0.02577297566987284,0.0066405890504873,0,3.082962726320791e-05,0,0.15172413793103448,target_absret_next7d,0.85,balanced
2025-07-15,0.025760738935948,0.0072334546363781,0,5.223962147050293e-05,0,0.1506849315068493,target_absret_next7d,0.85,balanced
2025-07-16,0.02574850220202316,0.0075598430016643,0,2.6659102748668552e-05,0,0.14965986394557823,target_absret_next7d,0.85,balanced
2025-07-17,0.0256887175145819,0.0074900994412863,0,3.2617841517555966e-05,0,0.1554054054054054,target_absret_next7d,0.85,balanced
2025-07-18,0.02553383692010778,0.0068007057185441,0,4.1783905510462636e-05,0,0.15436241610738255,target_absret_next7d,0.85,balanced
2025-07-19,0.025378956325633657,0.0070358923960516,0,3.0080143684886753e-05,0,0.15333333333333332,target_absret_next7d,0.85,balanced
2025-07-20,0.02522407573115955,0.0081486130716122,0,5.2891553230378594e-05,0,0.152317880794702,target_absret_next7d,0.85,balanced
2025-07-21,0.02506919513668543,0.009655375023302,0,1.772543954359911e-05,0,0.1513157894736842,target_absret_next7d,0.85,balanced
2025-07-22,0.02491431454221131,0.0066783727537076,0,3.8955218474436895e-05,0,0.1503267973856209,target_absret_next7d,0.85,balanced
2025-07-23,0.024759433947737188,0.0053721150750804,0,1.825942155032178e-05,0,0.14935064935064934,target_absret_next7d,0.85,balanced
2025-07-24,0.02470296148615092,0.0073656703810612,0,0.00019562329816556835,0,0.15483870967741936,target_absret_next7d,0.85,balanced
2025-07-25,0.024695693091008553,0.0096029086051396,0,0.0009771542049817844,0,0.15384615384615385,target_absret_next7d,0.85,balanced
2025-07-26,0.02468842469586618,0.0102233383762716,0,0.0035668477930252606,0,0.15286624203821655,target_absret_next7d,0.85,balanced
2025-07-27,0.02468115630072381,0.0105392894352421,0,0.015154121363049711,0,0.1518987341772152,target_absret_next7d,0.85,balanced
2025-07-28,0.024673887905581438,0.0099714169455156,0,0.005855103722767656,0,0.1509433962264151,target_absret_next7d,0.85,balanced
2025-07-29,0.02466661951043907,0.0109878963968447,0,0.015225873798434885,0,0.15,target_absret_next7d,0.85,balanced
2025-07-30,0.0246593511152967,0.0119310423902166,0,0.033423626592378394,0,0.15527950310559005,target_absret_next7d,0.85,balanced
2025-07-31,0.024635020370987172,0.0124386253788273,0,0.036780031322897436,0,0.15432098765432098,target_absret_next7d,0.85,balanced
2025-08-01,0.02461068962667765,0.0103604272038074,0,0.023542808067192427,0,0.15337423312883436,target_absret_next7d,0.85,balanced
2025-08-02,0.024586358882368122,0.0096443044474468,0,0.20765775655581284,0,0.1524390243902439,target_absret_next7d,0.85,balanced
