Último,Apertura,Máximo,Mínimo,Vol.,% var.,date,close,open,high,low,volume,source,n_rows,n_scored,sentiment_mean,sentiment_median,log_return,abs_log_return,parkinson_var,parkinson_vol,target_absret_next1d,target_parkvol_next1d,target_absret_next3d,target_parkvol_next3d,target_absret_next7d,target_parkvol_next7d,sent_delta,sent_lag1,sent_roll7,sent_roll14,sent_z30,log_n_rows,log_n_rows_roll7,log_n_rows_roll14,parkvol_lag1,parkvol_roll7,parkvol_roll14,absret_lag1,absret_roll7,absret_roll14,dow_sin,dow_cos
"117.840,4","117.949,8","118.693,5","115.830,7","48,17K","-0,09%",2025-07-30,117840.4,117949.8,118693.5,115830.7,48170.0,ALL,37,37.0,0.08080391072340913,0.12029226124286652,-0.0009304870884529072,0.0009304870884529072,0.00021499302699447143,0.014662640519172236,0.017768892378581615,0.0174761977965889,0.015318011599956096,0.015192848215379993,0.011931042390216627,0.013397613383967041,0.016920323005399182,0.06388358771800995,0.08825901249938625,0.1629400304258805,-1.03475618024635,3.6375861597263857,2.9871176298778996,3.2751102586221363,0.0114811430926699,0.012007623917274588,0.013555141077582265,0.0008796461644138599,0.005372115075080462,0.0064659790383724,0.9749279121818236,-0.22252093395631434
"115.765,0","117.840,4","118.920,7","115.510,0","56,43K","-1,76%",2025-07-31,115765.0,117840.4,118920.7,115510.0,56430.0,ALL,38,38.0,0.07039428051365049,0.0203855587169528,-0.017768892378581615,0.017768892378581615,0.0003054174894254988,0.0174761977965889,0.021416315754995422,0.017292428849974794,0.014291337438596362,0.014251620450241856,0.012438625378827336,0.013388200372524552,-0.010409630209758644,0.08080391072340913,0.09514793277539889,0.14507050412973563,-1.0714491062557128,3.6635616461296463,3.0199139786842566,3.2602788754236904,0.014662640519172236,0.012823101544806965,0.013560232361082064,0.0009304870884529072,0.007365670381061219,0.007427884911173796,0.43388373911755823,-0.900968867902419
"113.312,1","115.766,7","116.054,6","112.760,6","77,85K","-2,12%",2025-08-01,113312.1,115766.7,116054.6,112760.6,77850.0,ALL,26,26.0,-0.06554756872355938,0.034411439672112465,-0.021416315754995422,0.021416315754995422,0.0002990280955314406,0.017292428849974794,0.0067688266662912396,0.01080991799957629,0.009601525744055268,0.011283071141798641,0.01036042720380741,0.012172265214621406,-0.13594184923720987,0.07039428051365049,0.08776004481172853,0.12721208690666105,-1.9076727607362232,3.295836866004329,3.0309084131322743,3.214851106372262,0.0174761977965889,0.012640777391933766,0.013364886705117594,0.017768892378581615,0.009602908605139638,0.008201807161841912,-0.433883739117558,-0.9009688679024191
"112.547,7","113.306,4","114.050,0","112.015,5","38,34K","-0,67%",2025-08-02,112547.7,113306.4,114050.0,112015.5,38340.0,ALL,6,6.0,-0.1281632905205091,0.08143018931150436,-0.0067688266662912396,0.0067688266662912396,0.00011685432715756347,0.01080991799957629,0.014688869894502412,0.014652514501174486,0.01001025096319743,0.011955917162834314,0.009644304447446841,0.011752616388698196,-0.06261572179694971,-0.06554756872355938,0.032809954302170055,0.08968923614489847,-2.092544391892016,1.9459101490553132,2.979954849712456,3.129880815881274,0.017292428849974794,0.013348703251087921,0.013700583556124588,0.021416315754995422,0.010223338376271643,0.008629615386161622,-0.9749279121818236,-0.2225209339563146
"114.213,1","112.547,9","114.758,4","111.992,4","27,15K","1,48%",2025-08-03,114213.1,112547.9,114758.4,111992.4,27150.0,ALL,10,10.0,-0.010495657287538051,-0.016752014867961407,0.014688869894502412,0.014688869894502412,0.0002146961812071286,0.014652514501174486,0.0073468806713721455,0.008386780924645149,0.007624797345715241,0.011184078180151607,0.010958021279267606,0.011724109063661269,0.11766763323297104,-0.1281632905205091,0.02996209389455365,0.06623330660097411,-1.2277003326065308,2.3978952727983707,3.0665456787939296,3.080370302984135,0.01080991799957629,0.01404765203144307,0.013892481893807361,0.0067688266662912396,0.010539289435242167,0.009343951253427213,-0.7818314824680299,0.6234898018587334
"115.055,3","114.213,1","115.720,9","114.116,1","36,55K","0,74%",2025-08-04,115055.3,114213.1,115720.9,114116.1,36550.0,ALL,27,27.0,0.0777415696669508,0.08201897889375687,0.0073468806713721455,0.0073468806713721455,7.033809427799173e-05,0.008386780924645149,0.007995002323717722,0.012828456062683312,0.012283161554876717,0.014191920110767045,0.010625705789312438,0.013434332979109278,0.08823722695448885,-0.010495657287538051,0.012659547441487673,0.05209567028617252,-0.6055582920177133,3.332204510175204,3.1009974011963424,3.024751063412842,0.014652514501174486,0.013537374811971679,0.013367853441712301,0.014688869894502412,0.009971416945515657,0.009813395984408835,0.0,1.0
"114.139,1","115.055,3","115.111,7","112.678,9","41,41K","-0,80%",2025-08-05,114139.1,115055.3,115111.7,112678.9,41410.0,ALL,23,23.0,-0.0891182438025008,0.030318940058350563,-0.007995002323717722,0.007995002323717722,0.00016456928495219621,0.012828456062683312,0.007532509042055846,0.012336997553126365,0.01190780362358946,0.012842729004756864,0.011226084401737887,0.013112218193283287,-0.1668598134694516,0.0777415696669508,-0.009197857061442435,0.03574525064961126,-1.5849089346607939,3.1780538303479458,3.0644354906053133,3.011233777724375,0.008386780924645149,0.013729848093402166,0.012813071788483177,0.0073468806713721455,0.01098789639684478,0.008833134575276232,0.7818314824680297,0.6234898018587336
"115.002,1","114.131,7","115.714,0","113.361,2","34,73K","0,76%",2025-08-06,115002.1,114131.7,115714.0,113361.2,34730.0,ALL,24,24.0,0.09777901919248204,0.057694628834724426,0.007532509042055846,0.007532509042055846,0.00015220150862584592,0.012336997553126365,0.021321973298856572,0.01741030671649146,0.009982289733493263,0.011354521893086021,0.01387870291522668,0.014668584663942502,0.18689726299498283,-0.0891182438025008,-0.006772841565860588,0.04074308546676284,-0.3781870483149198,3.2188758248682006,3.0046197284827154,2.9958686791803077,0.012828456062683312,0.013397613383967041,0.012702618650620816,0.007995002323717722,0.011931042390216627,0.008651578732648544,0.9749279121818236,-0.22252093395631434
"117.480,5","115.002,1","117.628,4","114.267,3","47,52K","2,16%",2025-08-07,117480.5,115002.1,117628.4,114267.3,47520.0,ALL,33,33.0,0.2044084073241913,0.08076940476894379,0.021321973298856572,0.021321973298856572,0.00030311877996230764,0.01741030671649146,0.006868928529855946,0.00878088274465277,0.010836594539623661,0.010368740729560866,0.016756474671512228,0.01726690733602921,0.10662938813170926,0.09777901919248204,0.012372033692788097,0.0537599832340935,0.3099586916555644,3.5263605246161616,2.985019568266504,3.00246677347538,0.012336997553126365,0.013388200372524552,0.013105650958665758,0.007532509042055846,0.012438625378827336,0.009902147879944275,0.43388373911755823,-0.900968867902419
"116.676,3","117.480,5","117.625,1","115.917,8","39,88K","-0,68%",2025-08-08,116676.3,117480.5,117625.1,115917.8,39880.0,ALL,25,25.0,0.06808730140328408,0.08209565281867981,-0.006868928529855946,0.006868928529855946,7.710390177534077e-05,0.00878088274465277,0.0017559673717672567,0.007872376218113838,0.010220509110233663,0.014227895925603683,0.016936512193126706,0.017768145306663576,-0.13632110592090724,0.2044084073241913,0.031462729425194305,0.05961138711846143,-0.5476374611524959,3.258096538021482,2.979628092840383,3.005268252986329,0.01741030671649146,0.012172265214621406,0.012406521303277584,0.021321973298856572,0.01036042720380741,0.009981667904473525,-0.433883739117558,-0.9009688679024191
"116.471,6","116.676,5","117.893,0","116.357,7","34,33K","-0,18%",2025-08-09,116471.6,116676.5,117893.0,116357.7,34330.0,ALL,7,7.0,-0.031284308593188016,0.026596808806061745,-0.0017559673717672567,0.0017559673717672567,6.197430731952435e-05,0.007872376218113838,0.023884887717247765,0.014452963225915995,0.013701070856543198,0.015128321373532856,0.01675515030599841,0.017168483041719983,-0.0993716099964721,0.06808730140328408,0.045302583986240166,0.03905626914420512,-1.1303292355312575,2.0794415416798357,2.9987040060724572,2.9893294278924567,0.00878088274465277,0.011752616388698196,0.012550659819893058,0.006868928529855946,0.009644304447446841,0.009933821411859242,-0.9749279121818236,-0.2225209339563146
"119.287,0","116.468,4","119.305,3","116.468,4","46,65K","2,42%",2025-08-10,119287.0,116468.4,119305.3,116468.4,46650.0,ALL,9,9.0,0.06920803834994634,0.03277348726987839,0.023884887717247765,0.023884887717247765,0.0002088881460096801,0.014452963225915995,0.005020672241685959,0.02035834833278122,0.014439721162953082,0.018054521247474482,0.013352757438517684,0.016098738529052966,0.10049234694313436,-0.031284308593188016,0.056688826220166515,0.04332546005736009,-0.41196414522020225,2.302585092994046,2.9850882661004112,3.02581697244717,0.007872376218113838,0.011724109063661269,0.01288588054755217,0.0017559673717672567,0.010958021279267606,0.010748655357254888,-0.7818314824680299,0.6234898018587334
"118.689,6","119.291,8","122.319,5","118.242,5","81,13K","-0,50%",2025-08-11,118689.6,119291.8,122319.5,118242.5,81130.0,ALL,35,35.0,0.12289334120494978,0.07654620707035065,-0.005020672241685959,0.005020672241685959,0.0004144623468388559,0.02035834833278122,0.012197652610695863,0.010573652561901356,0.02658828894667623,0.02313459361024688,0.01410514094804888,0.015332655536186022,0.05368530285500345,0.06920803834994634,0.06313907929702352,0.0378993133692556,0.03720001598038484,3.58351893845611,3.020990327283397,3.0609938642398693,0.014452963225915995,0.013434332979109278,0.01348585389554048,0.023884887717247765,0.010625705789312438,0.010298561367414047,0.0,1.0
"120.146,2","118.689,6","120.317,2","118.217,4","56,86K","1,23%",2025-08-12,120146.2,118689.6,120317.2,118217.4,56860.0,ALL,22,22.0,0.1359161793000319,0.020701137371361256,0.012197652610695863,0.012197652610695863,0.00011180212849980311,0.010573652561901356,0.026100838636477414,0.02323156284774087,0.025232135136830047,0.023706558935977545,0.016507987845094774,0.016797121906400838,0.013022838095082104,0.12289334120494978,0.09528685402595675,0.04304449848225717,0.1525567919078892,3.1354942159291497,3.0149103823664265,3.03967293648587,0.02035834833278122,0.013112218193283287,0.013421033143342727,0.005020672241685959,0.011226084401737887,0.011106990399291333,0.7818314824680297,0.6234898018587336
"123.323,4","120.138,4","123.651,8","118.959,9","76,09K","2,64%",2025-08-13,123323.4,120138.4,123651.8,118959.9,76090.0,ALL,26,26.0,0.22183934054695642,0.12861793860793114,0.026100838636477414,0.026100838636477414,0.000539705512348534,0.02323156284774087,0.0414663755928554,0.035598565421098426,0.016694000311960628,0.01718761810790015,0.014533562180912177,0.01514668229879986,0.08592316124692453,0.1359161793000319,0.11300975707659595,0.053118457755367686,0.8319262643955502,3.295836866004329,3.025904816814445,3.01526227264858,0.010573652561901356,0.014668584663942502,0.014033099023954772,0.012197652610695863,0.01387870291522668,0.012904872652721654,0.9749279121818236,-0.22252093395631434
"118.314,2","123.313,6","124.436,8","117.275,1","86,59K","-4,06%",2025-08-14,118314.2,123313.6,124436.8,117275.1,86590.0,ALL,40,40.0,0.0525704943574965,0.048313356935977936,-0.0414663755928554,0.0414663755928554,0.0012672578600402247,0.035598565421098426,0.008129191181157302,0.01228954853909333,0.002894587662636391,0.0076430135132829645,0.010870168051491975,0.012144331814569833,-0.16926884618945992,0.22183934054695642,0.09131862665278241,0.05184533017278527,-0.44583383705851687,3.713572066704308,3.0526493228270373,3.01883444554677,0.02323156284774087,0.01726690733602921,0.01532755385427688,0.026100838636477414,0.016756474671512228,0.014597550025169782,0.43388373911755823,-0.900968867902419
"117.356,3","118.314,1","119.231,9","116.816,8","45,23K","-0,81%",2025-08-15,117356.3,118314.1,119231.9,116816.8,45230.0,ALL,19,19.0,0.0583885080720249,0.03958398103713989,-0.008129191181157302,0.008129191181157302,0.00015103300329473099,0.01228954853909333,0.00048643416186916976,0.003674740363508694,0.003613976205052063,0.008545086461156055,0.015248976488378117,0.014672191005899027,0.005818013714528399,0.0525704943574965,0.08993308474831681,0.06069790708675558,-0.36190792917043774,2.995732273553991,3.015168713617396,2.997398403228889,0.035598565421098426,0.017768145306663576,0.01497020526064249,0.0414663755928554,0.016936512193126706,0.013648469698467058,-0.433883739117558,-0.9009688679024191
"117.413,4","117.356,3","117.914,9","117.195,6","25,18K","0,05%",2025-08-16,117413.4,117356.3,117914.9,117195.6,25180.0,ALL,7,7.0,0.017989041017634527,0.039269983768463135,0.00048643416186916976,0.00048643416186916976,1.350371673920001e-05,0.003674740363508694,6.81376448826893e-05,0.006964751637246869,0.01312435844776805,0.014261812057788184,0.017018512150538883,0.015960827133400267,-0.040399467054390376,0.0583885080720249,0.09697213469272004,0.07113735933948011,-0.6285145384933744,2.0794415416798357,3.0151687136173955,3.0069363598449264,0.01228954853909333,0.017168483041719983,0.014460549715209091,0.008129191181157302,0.01675515030599841,0.013199727376722628,-0.9749279121818236,-0.2225209339563146
"117.405,4","117.393,8","118.559,4","117.192,4","21,87K","-0,01%",2025-08-17,117405.4,117393.8,118559.4,117192.4,21870.0,ALL,10,10.0,0.079278271086514,0.05000507365912199,-6.81376448826893e-05,6.81376448826893e-05,4.8507765368532944e-05,0.006964751637246869,0.010287356808404317,0.014995767382712601,0.017194932228540235,0.015833056710217234,0.019442787576789515,0.018638990892732677,0.06128923006887947,0.017989041017634527,0.09841073936937254,0.07754978279476955,-0.09675403279372517,2.3978952727983707,3.028784453589442,3.006936359844926,0.003674740363508694,0.016098738529052966,0.013911423796357117,0.00048643416186916976,0.013352757438517684,0.012155389358892646,-0.7818314824680299,0.6234898018587334
"116.203,8","117.417,9","117.552,7","114.653,8","58,82K","-1,02%",2025-08-18,116203.8,117417.9,117552.7,114653.8,58820.0,ALL,25,25.0,-0.07003888987004757,0.02311709150671959,-0.010287356808404317,0.010287356808404317,0.00022487303939642712,0.014995767382712601,0.02901758089001713,0.020824917153405086,0.019040018854710124,0.01569517159314245,0.02227297342985179,0.01986029657881056,-0.14931716095656156,0.079278271086514,0.07084899207294436,0.06699403568498395,-1.331727104414499,3.258096538021482,2.9822955392416377,3.0016429332625174,0.006964751637246869,0.015332655536186022,0.01438349425764765,6.81376448826893e-05,0.01410514094804888,0.012365423368680658,0.0,1.0
"112.880,3","116.218,9","116.729,2","112.750,9","62,15K","-2,86%",2025-08-19,112880.3,116218.9,116729.2,112750.9,62150.0,ALL,29,29.0,0.023936117389078797,0.03501724451780319,-0.02901758089001713,0.02901758089001713,0.00043367717444618535,0.020824917153405086,0.012279858987199247,0.011678485594534023,0.022294441971157847,0.018748386834806646,0.020252535021538558,0.019685584479566427,0.09397500725912636,-0.07003888987004757,0.05485184037137963,0.07506934719866822,-0.41869228016066395,3.4011973816621555,3.0202531343463535,3.01758175835639,0.014995767382712601,0.016797121906400838,0.014954670049842063,0.010287356808404317,0.016507987845094774,0.01386703612341633,0.7818314824680297,0.6234898018587336
"114.275,0","112.878,1","114.616,7","112.409,4","54,63K","1,24%",2025-08-20,114275.0,112878.1,114616.7,112409.4,54630.0,ALL,23,23.0,0.1913828870848469,0.239510178565979,0.012279858987199247,0.012279858987199247,0.00013638702578173872,0.011678485594534023,0.01582261668691398,0.014582112031488235,0.02249221690775628,0.019087289388634427,0.019155470271720643,0.019711006073061064,0.1674467696957681,0.023936117389078797,0.05050091844822113,0.08175533776240855,1.3635100564527265,3.1780538303479458,3.0034269863954415,3.0146659016049426,0.020824917153405086,0.01514668229879986,0.01490763348137118,0.02901758089001713,0.014533562180912177,0.01420613254806943,0.9749279121818236,-0.22252093395631434
"112.481,1","114.275,0","114.776,3","112.023,0","43,00K","-1,57%",2025-08-21,112481.1,114275.0,114776.3,112023.0,43000.0,ALL,24,24.0,-0.11106368169809382,0.008845007047057152,-0.01582261668691398,0.01582261668691398,0.00021263799129887394,0.014582112031488235,0.0387808502393603,0.02998456287839768,0.022897366554997318,0.02279721802899626,0.018571556711193756,0.019598796128029224,-0.30244656878294074,0.1913828870848469,0.0271246075831368,0.05922161711795961,-1.6830241515704367,3.2188758248682006,2.9327560947045686,2.9927027087658034,0.011678485594534023,0.012144331814569833,0.014705619575299521,0.012279858987199247,0.010870168051491975,0.0138133213615021,0.43388373911755823,-0.900968867902419
"116.928,9","112.492,9","117.416,9","111.698,5","72,83K","3,95%",2025-08-22,116928.9,112492.9,117416.9,111698.5,72830.0,ALL,22,22.0,0.13778263940052551,0.07719158381223679,0.0387808502393603,0.0387808502393603,0.0008990740110085842,0.02998456287839768,0.012873183796994531,0.012695193256017367,0.020003302401823964,0.02065066613128297,0.018481016336760598,0.019274234849433164,0.24884632109861932,-0.11106368169809382,0.03846662634435117,0.064199855546334,0.8026581123477937,3.1354942159291497,2.9527220864724484,2.9839454000449224,0.014582112031488235,0.014672191005899027,0.016220168156281304,0.01582261668691398,0.015248976488378117,0.016092744340752415,-0.433883739117558,-0.9009688679024191
"115.433,3","116.928,9","117.024,3","114.576,5","39,63K","-1,28%",2025-08-23,115433.3,116928.9,117024.3,114576.5,39630.0,ALL,6,6.0,0.22930442014088234,0.2368521662428975,-0.012873183796994531,0.012873183796994531,0.00016116793180762884,0.012695193256017367,0.017038065628637113,0.025711897952573736,0.02067041181343395,0.022952912532175893,0.017250457205274235,0.01864384481033941,0.09152178074035683,0.13778263940052551,0.06865453764767228,0.08281333617019618,1.5826061797388897,1.9459101490553132,2.933646173240374,2.9744074434288845,0.02998456287839768,0.015960827133400267,0.016564655087560127,0.0387808502393603,0.017018512150538883,0.01688683122826865,-0.9749279121818236,-0.2225209339563146
"113.483,2","115.431,5","115.663,3","110.815,9","64,88K","-1,69%",2025-08-24,113483.2,115431.5,115663.3,110815.9,64879.99999999999,ALL,7,7.0,0.2528051207108157,0.16078785061836243,-0.017038065628637113,0.017038065628637113,0.0006611016963235654,0.025711897952573736,0.030098657779840235,0.023544907185257802,0.01652452518337953,0.018334425464316805,0.015594827211648205,0.016068197471276125,0.023500700569933336,0.22930442014088234,0.09344408759400111,0.09592741348168683,1.6541384945500446,2.0794415416798357,2.888152783080583,2.9584686183350124,0.012695193256017367,0.018638990892732677,0.01736886471089282,0.012873183796994531,0.019442787576789515,0.0163977725076536,-0.7818314824680299,0.6234898018587334
"110.118,4","113.486,6","113.665,1","109.295,1","76,94K","-2,97%",2025-08-25,110118.4,113486.6,113665.1,109295.1,76940.0,ALL,30,30.0,0.028281952751179538,0.06564769707620144,-0.030098657779840235,0.030098657779840235,0.0005543626543624045,0.023544907185257802,0.014874512031824483,0.01960193245869614,0.010403379844508046,0.015085003874652662,0.012630516051331144,0.014777809028875741,-0.22452316795963614,0.2528051207108157,0.1074899222541764,0.0891694571635604,-0.36929514961341536,3.4339872044851463,2.913280021146821,2.9477877801942296,0.025711897952573736,0.01986029657881056,0.01759647605749829,0.017038065628637113,0.02227297342985179,0.018189057188950336,0.0,1.0
"111.768,6","110.118,4","112.377,0","108.768,3","62,08K","1,50%",2025-08-26,111768.6,110118.4,112377.0,108768.3,62080.0,ALL,29,29.0,-0.11530960190655856,0.042927250266075134,0.014874512031824483,0.014874512031824483,0.0003842357561152853,0.01960193245869614,0.004600405738473852,0.011856436748996483,0.018160898373342612,0.017788571031162367,0.01306521886934683,0.014541581682245282,-0.1435915546577381,0.028281952751179538,0.08759767664051392,0.07122475850594678,-1.6489503497848583,3.4011973816621555,2.913280021146821,2.9667665777465873,0.023544907185257802,0.019685584479566427,0.018241353192983634,0.030098657779840235,0.020252535021538558,0.018380261433316666,0.7818314824680297,0.6234898018587336
"111.255,6","111.768,6","112.611,3","110.409,9","44,41K","-0,46%",2025-08-27,111255.6,111768.6,112611.3,110409.9,44410.0,ALL,20,20.0,0.3078266741707921,0.18495015799999237,-0.004600405738473852,0.004600405738473852,0.00014057509238295427,0.011856436748996483,0.011735221763225792,0.013796642416265367,0.01804718641938134,0.01659724644228391,0.013046514570066404,0.014401496360276366,0.4231362760773507,-0.11530960190655856,0.10423250336707753,0.07736671090764935,2.1236941875403255,3.044522437723423,2.8942041079147462,2.948815547155094,0.01960193245869614,0.019711006073061064,0.01742884418593046,0.014874512031824483,0.019155470271720643,0.01684451622631641,0.9749279121818236,-0.22252093395631434
"112.568,9","111.263,2","113.464,6","110.887,7","41,38K","1,18%",2025-08-28,112568.9,111263.2,113464.6,110887.7,41380.0,ALL,25,25.0,0.047418915256857874,0.15544810891151428,0.011735221763225792,0.011735221763225792,0.00019034734196229266,0.013796642416265367,0.03814706761832818,0.02771263392822525,0.015951664389391034,0.014559154496572357,0.012659462125407374,0.014633718932762173,-0.26040775891393425,0.3078266741707921,0.12687287436064204,0.07699874097188944,-0.15561379799948533,3.258096538021482,2.8998070669366434,2.9162815808206064,0.011856436748996483,0.019598796128029224,0.01587156397129953,0.004600405738473852,0.018571556711193756,0.014720862381342866,0.43388373911755823,-0.900968867902419
"108.355,6","112.568,9","112.617,3","107.538,7","69,98K","-3,74%",2025-08-29,108355.6,112568.9,112617.3,107538.7,69980.0,ALL,24,24.0,-0.06017681498390933,0.03487688489258289,-0.03814706761832818,0.03814706761832818,0.0007679900792398213,0.02771263392822525,0.004259269876590028,0.008282462982361103,0.006352135069155243,0.010159005883315654,0.007287968008930304,0.013039783317587147,-0.10759573024076721,0.047418915256857874,0.09859295230572278,0.06852978932503699,-1.0376280491830365,3.2188758248682006,2.911718725356508,2.9322204059144785,0.013796642416265367,0.019274234849433164,0.016973212927666095,0.011735221763225792,0.018481016336760598,0.016864996412569357,-0.433883739117558,-0.9009688679024191
"108.818,1","108.367,7","108.925,3","107.433,4","41,99K","0,43%",2025-08-30,108818.1,108367.7,108925.3,107433.4,41990.0,ALL,6,6.0,0.00013710434238115946,0.08853689953684807,0.004259269876590028,0.004259269876590028,6.859919305418197e-05,0.008282462982361103,0.005448655673254875,0.007682366579130718,0.010904855696269996,0.01338096523328959,0.007271768038152217,0.012866703730610525,0.06031391932629049,-0.06017681498390933,0.06585476433450833,0.06725465099109033,-0.4966100914741187,1.9459101490553132,2.9117187253565078,2.922682449298441,0.02771263392822525,0.01864384481033941,0.01730233597186984,0.03814706761832818,0.017250457205274235,0.017134484677906563,-0.9749279121818236,-0.2225209339563146
"108.226,8","108.818,1","109.484,2","108.092,6","33,80K","-0,54%",2025-08-31,108226.8,108818.1,109484.2,108092.6,33800.0,ALL,9,9.0,0.039098679191536374,0.031838349997997284,-0.005448655673254875,0.005448655673254875,5.9018756256144604e-05,0.007682366579130718,0.009348479657620812,0.014512188088455138,0.010578462353021996,0.014445456205317377,0.00772702599400492,0.012858980946943058,0.03896157484915522,0.00013710434238115946,0.03532527268889701,0.06438468014144906,-0.19666167873467152,2.302585092994046,2.9435963755442525,2.915874579312418,0.008282462982361103,0.016068197471276125,0.017353594182004398,0.004259269876590028,0.015594827211648205,0.01751880739421886,-0.7818314824680299,0.6234898018587334
"109.243,3","108.247,3","109.898,5","107.274,7","53,13K","0,94%",2025-09-01,109243.3,108247.3,109898.5,107274.7,53130.0,ALL,10,10.0,0.41813413575291636,0.6006088256835938,0.009348479657620812,0.009348479657620812,0.0002106036031146992,0.014512188088455138,0.017917431757934293,0.017948341032282916,0.01047092068401925,0.014748793650387669,0.007566937339461924,0.012525653608491883,0.37903545656138,0.039098679191536374,0.09101844168914512,0.09925418197166078,2.682502987936355,2.3978952727983707,2.795583242446142,2.8544316317964813,0.007682366579130718,0.014777809028875741,0.017319052803843153,0.005448655673254875,0.012630516051331144,0.017451744740591465,0.0,1.0
"111.218,3","109.241,6","111.714,6","108.425,3","60,02K","1,81%",2025-09-02,111218.3,109241.6,111714.6,108425.3,60020.0,ALL,23,23.0,0.16595186090663724,0.16034136712551117,0.017917431757934293,0.017917431757934293,0.0003221429458111305,0.017948341032282916,0.004469475643510865,0.010875839495214078,0.004680646365704049,0.014284374846960046,0.005712566682048846,0.011860150069404054,-0.2521822748462791,0.41813413575291636,0.1311986506624588,0.10939816365148637,0.6375119656675469,3.1780538303479458,2.7637055922583973,2.8384928067026087,0.014512188088455138,0.014541581682245282,0.017113583080905857,0.009348479657620812,0.01306521886934683,0.016658876945442692,0.7818314824680297,0.6234898018587336
"111.716,5","111.227,9","112.568,1","110.547,9","43,05K","0,45%",2025-09-03,111716.5,111227.9,112568.1,110547.9,43050.0,ALL,32,32.0,0.08423799730371684,0.06435546651482582,0.004469475643510865,0.004469475643510865,0.00011828388472565841,0.010875839495214078,0.009025854650612581,0.015422200423666012,0.004572777844914899,0.013016063639730277,0.008174878686420394,0.01286776620689623,-0.0817138636029204,0.16595186090663724,0.0992574111100195,0.10174495723854851,-0.013380680297991443,3.4965075614664802,2.828274895650263,2.8612395017825043,0.017948341032282916,0.014401496360276366,0.017056251216668716,0.017917431757934293,0.013046514570066404,0.016100992420893523,0.9749279121818236,-0.22252093395631434
"110.712,7","111.716,5","112.189,1","109.344,8","43,30K","-0,90%",2025-09-04,110712.7,111716.5,112189.1,109344.8,43300.0,ALL,25,25.0,-0.09023326650261879,0.09844767302274704,-0.009025854650612581,0.009025854650612581,0.00023784426590772414,0.015422200423666012,0.0005466088029886906,0.016555084622000053,0.004442646749451973,0.010418099196327755,0.00878653604895623,0.012196617748553629,-0.17447126380633562,0.08423799730371684,0.07959281371580852,0.1032328440382253,-1.3986615904032902,3.258096538021482,2.828274895650263,2.864040981293453,0.010875839495214078,0.014633718932762173,0.0171162575303957,0.004469475643510865,0.012659462125407374,0.015615509418300566,0.43388373911755823,-0.900968867902419
"110.652,2","110.727,9","113.315,6","110.234,6","63,56K","-0,05%",2025-09-05,110652.2,110727.9,113315.6,110234.6,63560.0,ALL,18,18.0,0.17630671254462665,0.09947404265403748,-0.0005466088029886906,0.0005466088029886906,0.0002740708268415826,0.016555084622000053,0.004145870081143417,0.007070905873524767,0.007003063507062354,0.008959369895426707,0.009390364890729943,0.01125372199208355,0.26653997904724547,-0.09023326650261879,0.11337617479131368,0.10598456354851825,0.6914440175810282,2.9444389791664403,2.7890696319785824,2.8503941786675453,0.015422200423666012,0.013039783317587147,0.016157009083510154,0.009025854650612581,0.007287968008930304,0.012884492172845449,-0.433883739117558,-0.9009688679024191
"110.194,4","110.660,1","111.313,4","110.010,5","21,14K","-0,41%",2025-09-06,110194.4,110660.1,111313.4,110010.5,21140.0,ALL,4,4.0,-0.3210489172488451,-0.284426499158144,-0.004145870081143417,0.004145870081143417,4.9997709872247047e-05,0.007070905873524767,0.008635461364223801,0.007628307093458448,0.007266719198695465,0.011032340023807818,0.00894331501086859,0.011047880862896018,-0.49735562979347175,0.17630671254462665,0.0674924574211385,0.06667361087782342,-2.697044757298183,1.6094379124341003,2.7410021696041236,2.826360447480316,0.016555084622000053,0.012866703730610525,0.01575527427047497,0.0005466088029886906,0.007271768038152217,0.012261112621713229,-0.9749279121818236,-0.2225209339563146
"111.150,1","110.194,4","111.594,1","110.185,6","23,81K","0,87%",2025-09-07,111150.1,110194.4,111594.1,110185.6,23810.0,ALL,8,8.0,0.2142437631264329,0.08555634692311287,0.008635461364223801,0.008635461364223801,5.819106911210848e-05,0.007628307093458448,0.008227859075819835,0.012178896719296908,0.011623451968658098,0.014465955145208107,0.008463752273025066,0.010705311419533892,0.535292680375278,-0.3210489172488451,0.09251318369755228,0.06391922819322465,0.93700716564735,2.1972245773362196,2.725950667367291,2.834773521455772,0.007070905873524767,0.012858980946943058,0.014463589209109591,0.004145870081143417,0.00772702599400492,0.011660926602826565,-0.7818314824680299,0.6234898018587334
"112.068,4","111.140,9","112.896,9","110.630,5","41,95K","0,83%",2025-09-08,112068.4,111140.9,112896.9,110630.5,41950.0,ALL,27,27.0,0.20450194807792152,0.09880352765321732,0.008227859075819835,0.008227859075819835,0.00014832552529930098,0.012178896719296908,0.004936837156042751,0.013289816258668104,0.013316651006172632,0.013981043310531743,0.007347176948380886,0.010681152559528392,-0.009741815048511376,0.2142437631264329,0.061994299743981594,0.07650637071656337,0.8157565230894213,3.332204510175204,2.8594234155639815,2.8275033290050615,0.007628307093458448,0.012525653608491883,0.013651731318683814,0.008635461364223801,0.007566937339461924,0.010098726695396534,0.0,1.0
